event_id,constraint,version_key,equation,description,limit_type,exact_version,Z_note
QNI-upper-20250929T0930,#R033913_002_RAMP_V,#R033913_002_RAMP_V|2025-09-29|1,0.117 * F_VIC_to_NSW +0.11 * P[QBCK2] +1 * P[QBCB3B] +0.949 * P[QBCG] +0.11 * P[QBCK1] +0.95 * P[QBDR1L] +0.97 * P[QBGH1] +0.97 * P[QBGH2] +0.135 * P[QBRA1] +0.135 * P[QBRA2] +0.135 * P[QBRA3] +0.136 * P[QBRA4K] +0.135 * P[QBRA5B] +0.135 * P[QBRA6B] +0.135 * P[QBRA7B] +0.134 * P[QBRA8D] +0.134 * P[QBRS1D] +0.968 * P[QBSW1C] +0.968 * P[QBSW2C] +0.806 * P[QCAB1] +0.806 * P[QCAB2] +0.806 * P[QCAC3] +0.806 * P[QCAC4] +0.137 * P[QCBF1D] +0.137 * P[QCBR1C] +0.137 * P[QCBS1B] +0.97 * P[QCCK1D] +0.97 * P[QCCK2H] +0.969 * P[QCLA1C] +0.137 * P[QCND1C] +0.969 * P[QCOS1C] +0.145 * P[QCPG1C] +0.147 * P[QDMW1W] +0.97 * P[QGAR1] -0.79 * P[QGLD1] -0.79 * P[QGLD2] -0.781 * P[QGLD3] -0.781 * P[QGLD4] -0.79 * P[QGLD5] -0.79 * P[QGLD6] +0.97 * P[QHAR1H] +0.97 * P[QKAH1] +0.97 * P[QKAH2] +0.97 * P[QKAH3] +0.97 * P[QKAH4] +1 * P[QLCS1A] +0.941 * P[QLIS1E] +0.949 * P[QLIS2M] +0.949 * P[QLLV3C] +0.965 * P[QMPL1R] +0.845 * P[QMRR1M] +0.09 * P[QMRY1Y] +0.09 * P[QMRY2M] +0.09 * P[QMRY3W] +0.09 * P[QMRY4W] +0.97 * P[QMSP1] +0.97 * P[QMSP2] +0.97 * P[QMSP3M] +0.11 * P[QMSW1M] +0.09 * P[QOKY1] +0.09 * P[QOKY2] +0.137 * P[QORS1E] +0.137 * P[QRMA7] +0.137 * P[QRMA8] +0.97 * P[QROG1K] +0.97 * P[QROG3R] +0.97 * P[QROW1K] +0.97 * P[QROW2K] +0.969 * P[QSLD1H] +0.969 * P[QSLS1W] +0.964 * P[QSTN1] +0.964 * P[QSTN2] +0.964 * P[QSTN3] +0.964 * P[QSTN4] -0.479 * P[QTBS1C] -0.458 * P[QTBS2S] +0.09 * P[QTKS1O] +0.09 * P[QTKS2O] +0.97 * P[QTMW1K] +0.129 * P[QTNT] +0.129 * P[QTRB1T] +0.129 * P[QTRN1] +0.129 * P[QTRN2] +0.129 * P[QTRN3] +0.129 * P[QTRN4] +0.129 * P[QTRS1K] +0.97 * P[QTYP] +0.97 * P[QTZS1S] +0.136 * P[QWDB3C] +0.136 * P[QWDE3W] +0.136 * P[QWDR1W] +0.136 * P[QWDS1U] +0.97 * P[QWKM1M] -0.319 * P[QWLS1W] +0.137 * P[QWSB3W] +0.137 * P[QWSR1W] +0.137 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Soft Ramping constraint for constraint Q>>LCCP_CLWU_BCCP, Effective Date: 29/05/2025, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20250929T0930,N::Q_AR_VC_KC,N::Q_AR_VC_KC|2024-05-24|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20251012T1230,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2025-09-05|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.923 * P[QBSW1C] +0.923 * P[QBSW2C] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.0991 * P[QDMW1W] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] -0.766 * P[QLCS1A] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.927 * P[QROG3R] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDE4W] +0.0902 * P[QWDR1W] +0.0902 * P[QWDS1U] +0.927 * P[QWKM1M] -0.211 * P[QWLM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20251012T1230,NQ_950_DYN_TEST,NQ_950_DYN_TEST|2025-10-02|1,1 * F_VIC_to_NSW + Z_unrepresented <= RHS(t),"NSW to QLD on QNI upper transfer limit of 950 MW, dynamic headroom with Max calc on the QNI, DS formulation only, limit for testing of QNI minor interconnection upgrade.",Transient Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20251122T1630,Q>>NIL_CPWU_CLWU,Q>>NIL_CPWU_CLWU|2025-11-17|1,0.0804 * F_VIC_to_NSW +0.668 * P[QAFH2K] +0.668 * P[QAFH1K] -0.668 * P[QAFH3K] -0.668 * P[QAFH4K] +0.689 * P[QBCB3B] +0.654 * P[QBCG] +0.0759 * P[QBCK1] +0.0759 * P[QBCK2] +0.655 * P[QBDR1L] +0.668 * P[QBGH1] +0.668 * P[QBGH2] +0.0805 * P[QBLG1G] +0.0932 * P[QBRA1] +0.0932 * P[QBRA2] +0.0932 * P[QBRA3] +0.0936 * P[QBRA4K] +0.0932 * P[QBRA5B] +0.0932 * P[QBRA6B] +0.0932 * P[QBRA7B] +0.0917 * P[QBRA8D] +0.0917 * P[QBRS1D] +0.667 * P[QBSS1B] +0.667 * P[QBSW1C] +0.667 * P[QBSW2C] +0.555 * P[QCAB1] +0.555 * P[QCAB2] +0.555 * P[QCAC3] +0.555 * P[QCAC4] +0.0937 * P[QCBF1D] +0.0937 * P[QCBR1C] +0.0937 * P[QCBS1B] +0.668 * P[QCCK1D] +0.668 * P[QCCK2H] +0.668 * P[QCLA1C] +0.0937 * P[QCND1C] +0.667 * P[QCOS1C] +0.1 * P[QCPG1C] +0.102 * P[QDMW1W] +0.668 * P[QGAR1] +0.887 * P[QGLD1] +0.887 * P[QGLD2] -1 * P[QGLD3] -1 * P[QGLD4] +0.887 * P[QGLD5] +0.887 * P[QGLD6] +0.668 * P[QHAR1H] +0.668 * P[QKAH1] +0.668 * P[QKAH2] +0.668 * P[QKAH3] +0.668 * P[QKAH4] +0.855 * P[QLCS1A] +0.648 * P[QLIS1E] +0.654 * P[QLIS2M] +0.654 * P[QLLV3C] +0.665 * P[QMPL1R] +0.582 * P[QMRR1M] +0.668 * P[QMSP1] +0.668 * P[QMSP2] +0.668 * P[QMSP3M] +0.0733 * P[QMSW1M] +0.0936 * P[QORS1E] +0.0937 * P[QRMA7] +0.0937 * P[QRMA8] +0.668 * P[QROG1K] +0.668 * P[QROG3R] +0.668 * P[QROW1K] +0.668 * P[QROW2K] +0.668 * P[QSLD1H] +0.668 * P[QSLS1W] +0.664 * P[QSTN1] +0.664 * P[QSTN2] +0.664 * P[QSTN3] +0.664 * P[QSTN4] -0.341 * P[QTBS1C] -0.495 * P[QTBS2S] +0.668 * P[QTMW1K] +0.0891 * P[QTNT] +0.0891 * P[QTRB1T] +0.0891 * P[QTRN1] +0.0891 * P[QTRN2] +0.0891 * P[QTRN3] +0.0891 * P[QTRN4] +0.0891 * P[QTRS1K] +0.668 * P[QTYP] +0.668 * P[QTZS1S] +0.0936 * P[QWDB3C] +0.0936 * P[QWDE3W] +0.0936 * P[QWDE4W] +0.0936 * P[QWDR1W] +0.0936 * P[QWDS1U] +0.668 * P[QWKM1M] -0.22 * P[QWLM1M] -0.22 * P[QWLS1W] +0.0936 * P[QWSB3W] +0.0936 * P[QWSR1W] +0.0936 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Calliope River to Wurdong (818) 275kV line on trip of Calvale to Wurdong (871) 275kV line, Feedback.  [DS RHS to swamp if 8810+8811 lines O/S]",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20251122T1630,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20251206T0630,#R034526_002_RAMP_F,#R034526_002_RAMP_F|2025-12-05|1,0.255 * F_VIC_to_NSW +0.968 * P[QBCB3B] +0.996 * P[QBCG] +0.236 * P[QBCK1] +0.236 * P[QBCK2] +0.993 * P[QBDR1L] +0.985 * P[QBGH1] +0.985 * P[QBGH2] +0.196 * P[QBKB1S] +0.255 * P[QBLG1G] +0.234 * P[QBRA1] +0.234 * P[QBRA2] +0.234 * P[QBRA3] +0.234 * P[QBRA4K] +0.234 * P[QBRA5B] +0.234 * P[QBRA6B] +0.234 * P[QBRA7B] +0.234 * P[QBRA8D] +0.234 * P[QBRS1D] +0.988 * P[QBSW1C] +0.988 * P[QBSW2C] +0.92 * P[QCAB1] +0.92 * P[QCAB2] +0.92 * P[QCAC3] +0.92 * P[QCAC4] +0.237 * P[QCBF1D] +0.237 * P[QCBR1C] +0.237 * P[QCBS1B] +0.985 * P[QCCK1D] +0.985 * P[QCCK2H] +0.985 * P[QCLA1C] +0.237 * P[QCND1C] +0.985 * P[QCOS1C] +0.232 * P[QCPG1C] +0.232 * P[QDMW1W] +0.985 * P[QGAR1] +0.2026 * P[QGBB1G] +0.808 * P[QGLD1] +0.808 * P[QGLD2] +0.812 * P[QGLD3] +0.812 * P[QGLD4] +0.808 * P[QGLD5] +0.808 * P[QGLD6] +0.985 * P[QHAR1H] +0.985 * P[QKAH1] +0.985 * P[QKAH2] +0.985 * P[QKAH3] +0.985 * P[QKAH4] +0.8504 * P[QLCS1A] +1 * P[QLIS1E] +0.996 * P[QLIS2M] +0.996 * P[QLLV3C] +0.987 * P[QMPL1R] +1 * P[QMRR1M] +0.985 * P[QMSP1] +0.985 * P[QMSP2] +0.985 * P[QMSP3M] +0.236 * P[QMSW1M] +0.235 * P[QORS1E] +0.237 * P[QRMA7] +0.237 * P[QRMA8] +0.985 * P[QROG1K] +0.985 * P[QROG3R] +0.985 * P[QROW1K] +0.985 * P[QROW2K] +0.985 * P[QSLD1H] +0.985 * P[QSLS1W] +0.988 * P[QSTN1] +0.988 * P[QSTN2] +0.988 * P[QSTN3] +0.988 * P[QSTN4] +0.196 * P[QSWE] +0.465 * P[QTBS1C] +0.436 * P[QTBS2S] +0.985 * P[QTMW1K] +0.252 * P[QTNT] +0.252 * P[QTRB1T] +0.252 * P[QTRN1] +0.252 * P[QTRN2] +0.252 * P[QTRN3] +0.252 * P[QTRN4] +0.252 * P[QTRS1K] +0.985 * P[QTYP] +0.985 * P[QTZS1S] +0.234 * P[QWDB3C] +0.234 * P[QWDE3W] +0.234 * P[QWDE4W] +0.234 * P[QWDR1W] +0.234 * P[QWDS1U] +0.192 * P[QWIV1] +0.192 * P[QWIV2] +0.985 * P[QWKM1M] +0.293 * P[QWLM1M] +0.293 * P[QWLS1W] +0.235 * P[QWSB3W] +0.235 * P[QWSR1W] +0.235 * P[QWSS1G] +0.319 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint Q^^TR_TRBK_-1200, Effective Date: 05/12/2025, Version: 2",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20251206T0630,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260110T1605,N>>NIL_33_34,N>>NIL_33_34|2025-12-02|1,0.958 * F_VIC_to_NSW +0.525 * P[NBAY1] +0.525 * P[NBAY2] +0.424 * P[NBAY3] +0.424 * P[NBAY4] +0.22 * P[NBES1B] +0.227 * P[NBOD1B] +0.202 * P[NCDS1C] -0.236 * P[NCLG1D] -0.236 * P[NCLG2D] -0.236 * P[NCLG3D] -0.236 * P[NCLG4D] -0.309 * P[NEPS1] -0.309 * P[NEPS2] -0.188 * P[NEPS3] -0.188 * P[NEPS4] -0.309 * P[NERB1E] +0.176 * P[NFBS1J] -0.973 * P[NGNE1G] -1 * P[NLDB1L] +0.204 * P[NMLS1M] +0.208 * P[NMOS1M] -0.96 * P[NMR41M] +0.187 * P[NMTP1] +0.187 * P[NMTP2] -0.946 * P[NMTZ1M] -0.236 * P[NMWB1W] -0.389 * P[NNCP1H] -0.389 * P[NNCP2H] -0.39 * P[NNEE1H] +0.203 * P[NONF1F] +0.192 * P[NPG11P] +0.192 * P[NPG12G] -0.958 * P[NSAP1S] +0.275 * P[NSTB1S] +0.275 * P[NSTU1S] -0.961 * P[NURB1N] -0.961 * P[NURB2N] -0.961 * P[NURR1N] -0.961 * P[NURR2N] -0.261 * P[NVPP5] -0.261 * P[NVPP6] +0.231 * P[NWL82N] +0.242 * P[NWLN1W] +0.242 * P[NWLO1O] +0.231 * P[NWLS3N] +0.231 * P[NWLS4W] +0.227 * P[NWLW1S] +0.298 * P[NWOW1W] -0.948 * P[NWRK1W] -0.948 * P[NWRK2W] +0.934 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260110T1605,NRM_NSW1_QLD1,NRM_NSW1_QLD1|2025-11-19|1,1 * F_VIC_to_NSW +1 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),Negative Residue Management constraint for NSW to QLD flow.,Negative Residue,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260124T1845,N>>NIL_33_34,N>>NIL_33_34|2025-12-02|1,0.958 * F_VIC_to_NSW +0.525 * P[NBAY1] +0.525 * P[NBAY2] +0.424 * P[NBAY3] +0.424 * P[NBAY4] +0.22 * P[NBES1B] +0.227 * P[NBOD1B] +0.202 * P[NCDS1C] -0.236 * P[NCLG1D] -0.236 * P[NCLG2D] -0.236 * P[NCLG3D] -0.236 * P[NCLG4D] -0.309 * P[NEPS1] -0.309 * P[NEPS2] -0.188 * P[NEPS3] -0.188 * P[NEPS4] -0.309 * P[NERB1E] +0.176 * P[NFBS1J] -0.973 * P[NGNE1G] -1 * P[NLDB1L] +0.204 * P[NMLS1M] +0.208 * P[NMOS1M] -0.96 * P[NMR41M] +0.187 * P[NMTP1] +0.187 * P[NMTP2] -0.946 * P[NMTZ1M] -0.236 * P[NMWB1W] -0.389 * P[NNCP1H] -0.389 * P[NNCP2H] -0.39 * P[NNEE1H] +0.203 * P[NONF1F] +0.192 * P[NPG11P] +0.192 * P[NPG12G] -0.958 * P[NSAP1S] +0.275 * P[NSTB1S] +0.275 * P[NSTU1S] -0.961 * P[NURB1N] -0.961 * P[NURB2N] -0.961 * P[NURR1N] -0.961 * P[NURR2N] -0.261 * P[NVPP5] -0.261 * P[NVPP6] +0.231 * P[NWL82N] +0.242 * P[NWLN1W] +0.242 * P[NWLO1O] +0.231 * P[NWLS3N] +0.231 * P[NWLS4W] +0.227 * P[NWLW1S] +0.298 * P[NWOW1W] -0.948 * P[NWRK1W] -0.948 * P[NWRK2W] +0.934 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260205T1550,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260205T1550,N>>NIL_33_34,N>>NIL_33_34|2025-12-02|1,0.958 * F_VIC_to_NSW +0.525 * P[NBAY1] +0.525 * P[NBAY2] +0.424 * P[NBAY3] +0.424 * P[NBAY4] +0.22 * P[NBES1B] +0.227 * P[NBOD1B] +0.202 * P[NCDS1C] -0.236 * P[NCLG1D] -0.236 * P[NCLG2D] -0.236 * P[NCLG3D] -0.236 * P[NCLG4D] -0.309 * P[NEPS1] -0.309 * P[NEPS2] -0.188 * P[NEPS3] -0.188 * P[NEPS4] -0.309 * P[NERB1E] +0.176 * P[NFBS1J] -0.973 * P[NGNE1G] -1 * P[NLDB1L] +0.204 * P[NMLS1M] +0.208 * P[NMOS1M] -0.96 * P[NMR41M] +0.187 * P[NMTP1] +0.187 * P[NMTP2] -0.946 * P[NMTZ1M] -0.236 * P[NMWB1W] -0.389 * P[NNCP1H] -0.389 * P[NNCP2H] -0.39 * P[NNEE1H] +0.203 * P[NONF1F] +0.192 * P[NPG11P] +0.192 * P[NPG12G] -0.958 * P[NSAP1S] +0.275 * P[NSTB1S] +0.275 * P[NSTU1S] -0.961 * P[NURB1N] -0.961 * P[NURB2N] -0.961 * P[NURR1N] -0.961 * P[NURR2N] -0.261 * P[NVPP5] -0.261 * P[NVPP6] +0.231 * P[NWL82N] +0.242 * P[NWLN1W] +0.242 * P[NWLO1O] +0.231 * P[NWLS3N] +0.231 * P[NWLS4W] +0.227 * P[NWLW1S] +0.298 * P[NWOW1W] -0.948 * P[NWRK1W] -0.948 * P[NWRK2W] +0.934 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260303T0600,#R035050_001_RAMP_F,#R035050_001_RAMP_F|2026-03-02|1,1 * F_VIC_to_NSW -0.5 * P[NSAP1S] +1 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint N::Q_MUTW_1, Effective Date: 27/04/2023, Version: 1",Transient Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260303T0600,F_Q++MUTW_R6,F_Q++MUTW_R6|2023-03-15|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260303T0600,F_Q++MUTW_R60,F_Q++MUTW_R60|2023-03-15|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260303T0600,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260303T0600,#R035050_004_RAMP_F,#R035050_004_RAMP_F|2026-03-02|1,0.999 * F_VIC_to_NSW -1 * P[NGNE1G] -1 * P[NMR41M] -1 * P[NMTZ1M] -1 * P[NSAP1S] -1 * P[NURR1N] -1 * P[NURR2N] -1 * P[NWRK1W] -1 * P[NWRK2W] +1 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint N>>88_84_QGEN_N, Effective Date: 13/11/2023, Version: 1",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260413T1350,Q^^TR_TRBK_-1300,Q^^TR_TRBK_-1300|2026-03-13|1,0.255 * F_VIC_to_NSW +0.968 * P[QBCB3B] +0.996 * P[QBCG] +0.236 * P[QBCK1] +0.236 * P[QBCK2] +0.993 * P[QBDR1L] +0.985 * P[QBGH1] +0.985 * P[QBGH2] +0.196 * P[QBKB1S] +0.255 * P[QBLG1G] +0.234 * P[QBRA1] +0.234 * P[QBRA2] +0.234 * P[QBRA3] +0.234 * P[QBRA4K] +0.234 * P[QBRA5B] +0.234 * P[QBRA6B] +0.234 * P[QBRA7B] +0.234 * P[QBRA8D] +0.234 * P[QBRS1D] +0.988 * P[QBSS1B] +0.988 * P[QBSW1C] +0.988 * P[QBSW2C] +0.92 * P[QCAB1] +0.92 * P[QCAB2] +0.92 * P[QCAC3] +0.92 * P[QCAC4] +0.237 * P[QCBF1D] +0.237 * P[QCBR1C] +0.237 * P[QCBS1B] +0.985 * P[QCCK1D] +0.985 * P[QCCK2H] +0.985 * P[QCLA1C] +0.237 * P[QCND1C] +0.985 * P[QCOS1C] +0.232 * P[QCPG1C] +0.232 * P[QDMW1W] +0.985 * P[QGAR1] +0.2026 * P[QGBB1G] +0.808 * P[QGLD1] +0.808 * P[QGLD2] +0.812 * P[QGLD3] +0.812 * P[QGLD4] +0.808 * P[QGLD5] +0.808 * P[QGLD6] +0.985 * P[QHAR1H] +0.985 * P[QKAH1] +0.985 * P[QKAH2] +0.985 * P[QKAH3] +0.985 * P[QKAH4] +0.8504 * P[QLCS1A] +1 * P[QLIS1E] +0.996 * P[QLIS2M] +0.996 * P[QLLV3C] +0.987 * P[QMPL1R] +1 * P[QMRR1M] +0.985 * P[QMSP1] +0.985 * P[QMSP2] +0.985 * P[QMSP3M] +0.236 * P[QMSW1M] +0.235 * P[QORS1E] +0.237 * P[QRMA7] +0.237 * P[QRMA8] +0.985 * P[QROG1K] +0.985 * P[QROG3R] +0.985 * P[QROW1K] +0.985 * P[QROW2K] +0.985 * P[QSLD1H] +0.985 * P[QSLS1W] +0.988 * P[QSTN1] +0.988 * P[QSTN2] +0.988 * P[QSTN3] +0.988 * P[QSTN4] +0.196 * P[QSWE] +0.465 * P[QTBS1C] +0.436 * P[QTBS2S] +0.985 * P[QTMW1K] +0.252 * P[QTNT] +0.252 * P[QTRB1T] +0.252 * P[QTRN1] +0.252 * P[QTRN2] +0.252 * P[QTRN3] +0.252 * P[QTRN4] +0.252 * P[QTRS1K] +0.985 * P[QTYP] +0.985 * P[QTZS1S] +0.234 * P[QWDB3C] +0.234 * P[QWDS1U] +0.234 * P[QWDE3W] +0.234 * P[QWDE4W] +0.234 * P[QWDR1W] +0.192 * P[QWIV1] +0.192 * P[QWIV2] +0.985 * P[QWKM1M] +0.293 * P[QWLM1M] +0.293 * P[QWLS1W] +0.235 * P[QWSB3W] +0.235 * P[QWSR1W] +0.235 * P[QWSS1G] +0.319 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Nominated offset -1300 MW, Tarong voltage stability limit, Tarong-Blackwall contingency equation",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260413T1350,NQ_950_DYN_TEST,NQ_950_DYN_TEST|2025-10-02|1,1 * F_VIC_to_NSW + Z_unrepresented <= RHS(t),"NSW to QLD on QNI upper transfer limit of 950 MW, dynamic headroom with Max calc on the QNI, DS formulation only, limit for testing of QNI minor interconnection upgrade.",Transient Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20260413T1350,N::Q_BWMP_LDTW,N::Q_BWMP_LDTW|2022-11-04|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
